,created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,screen_name,source,urls,user,user_mentions
132,Wed Nov 07 19:57:47 +0000 2018,1033,"""At your request, I am submitting my resignation.""

WATCH: Catherine Herridge reads Attorney General Jeff Sessions' resignation letter https://t.co/SfA26v0ock https://t.co/ZPrnrXaAnR",[],1060260043956932608,1060260043956932608,en,"[{'display_url': 'pic.twitter.com/ZPrnrXaAnR', 'expanded_url': 'https://twitter.com/FoxNews/status/1060260043956932608/video/1', 'id': 1060259475859349505, 'media_url': 'http://pbs.twimg.com/media/DrbMrc3WkAE2E2M.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DrbMrc3WkAE2E2M.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/ZPrnrXaAnR', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 130564, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060259475859349505/vid/320x180/h4B7pTjXEz7NdLIW.mp4?tag=8'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060259475859349505/vid/1280x720/x8aRWFD9vbE9s-xT.mp4?tag=8'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1060259475859349505/pl/c43IeCx-l4inCZlX.m3u8?tag=8'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060259475859349505/vid/640x360/F4ipKnaUREKV3pL5.mp4?tag=8'}]}}]",,,,351,FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","[{'expanded_url': 'https://fxn.ws/2OwNHIN', 'url': 'https://t.co/SfA26v0ock'}]","{'created_at': 'Sat Mar 17 19:01:26 +0000 2007', 'description': ""Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza"", 'followers_count': 18452487, 'friends_count': 397, 'geo_enabled': True, 'id': 1367531, 'id_str': '1367531', 'listed_count': 65296, 'location': 'U.S.A.', 'name': 'Fox News', 'profile_background_color': '0E2331', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1367531/1492649996', 'profile_image_url': 'http://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_link_color': '183A52', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4F4F4', 'profile_text_color': '000000', 'profile_use_background_image': True, 'screen_name': 'FoxNews', 'statuses_count': 418043, 'url': 'http://t.co/ZYG58XZtAC', 'verified': True}",[]
133,Wed Nov 07 19:51:41 +0000 2018,2239,BREAKING NEWS: Attorney General Jeff Sessions resigns; Chief of Staff Matthew G. Whitaker becomes acting AG https://t.co/SfA26v0ock,[],1060258507285581827,1060258507285581827,en,,,,,607,FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[{'expanded_url': 'https://fxn.ws/2OwNHIN', 'url': 'https://t.co/SfA26v0ock'}]","{'created_at': 'Sat Mar 17 19:01:26 +0000 2007', 'description': ""Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza"", 'followers_count': 18452487, 'friends_count': 397, 'geo_enabled': True, 'id': 1367531, 'id_str': '1367531', 'listed_count': 65296, 'location': 'U.S.A.', 'name': 'Fox News', 'profile_background_color': '0E2331', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1367531/1492649996', 'profile_image_url': 'http://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_link_color': '183A52', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4F4F4', 'profile_text_color': '000000', 'profile_use_background_image': True, 'screen_name': 'FoxNews', 'statuses_count': 418043, 'url': 'http://t.co/ZYG58XZtAC', 'verified': True}",[]
134,Wed Nov 07 19:50:35 +0000 2018,1573,BREAKING NEWS: Attorney General Jeff Sessions resigns; Chief of Staff Matthew G. Whitaker becomes acting AG https://t.co/qs2Wgqf2WE,[],1060258228846690308,1060258228846690308,en,"[{'display_url': 'pic.twitter.com/qs2Wgqf2WE', 'expanded_url': 'https://twitter.com/FoxNews/status/1060258228846690308/video/1', 'id': 1060257547272286209, 'media_url': 'http://pbs.twimg.com/media/DrbLMHUWsAcxWrO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DrbLMHUWsAcxWrO.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/qs2Wgqf2WE', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 122489, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060257547272286209/vid/320x180/hIX9GML5tqgAED4q.mp4?tag=8'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060257547272286209/vid/640x360/um8KHryrep12ALd-.mp4?tag=8'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1060257547272286209/pl/yoIOnADco-LplTf5.m3u8?tag=8'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060257547272286209/vid/1280x720/r_IU4MhE8dc5vwHx.mp4?tag=8'}]}}]",,,,575,FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'created_at': 'Sat Mar 17 19:01:26 +0000 2007', 'description': ""Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza"", 'followers_count': 18452487, 'friends_count': 397, 'geo_enabled': True, 'id': 1367531, 'id_str': '1367531', 'listed_count': 65296, 'location': 'U.S.A.', 'name': 'Fox News', 'profile_background_color': '0E2331', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1367531/1492649996', 'profile_image_url': 'http://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_link_color': '183A52', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4F4F4', 'profile_text_color': '000000', 'profile_use_background_image': True, 'screen_name': 'FoxNews', 'statuses_count': 418043, 'url': 'http://t.co/ZYG58XZtAC', 'verified': True}",[]
135,Wed Nov 07 19:43:22 +0000 2018,205,"OPINION: Yes, Democrats have won the House but behind Pelosi's soaring rhetoric is THIS harsh political reality https://t.co/ZpofOYXQS5",[],1060256412591382529,1060256412591382529,en,,,,,102,FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[{'expanded_url': 'https://fxn.ws/2ySHXUI', 'url': 'https://t.co/ZpofOYXQS5'}]","{'created_at': 'Sat Mar 17 19:01:26 +0000 2007', 'description': ""Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza"", 'followers_count': 18452487, 'friends_count': 397, 'geo_enabled': True, 'id': 1367531, 'id_str': '1367531', 'listed_count': 65296, 'location': 'U.S.A.', 'name': 'Fox News', 'profile_background_color': '0E2331', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1367531/1492649996', 'profile_image_url': 'http://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_link_color': '183A52', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4F4F4', 'profile_text_color': '000000', 'profile_use_background_image': True, 'screen_name': 'FoxNews', 'statuses_count': 418043, 'url': 'http://t.co/ZYG58XZtAC', 'verified': True}",[]
136,Wed Nov 07 19:42:33 +0000 2018,126,.@SenSchumer holds a press conference to discuss the results of the 2018 midterm elections. https://t.co/bmoL8OCN8h,[],1060256208811147266,1060256208811147266,en,,,,,78,FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","[{'expanded_url': 'https://twitter.com/i/broadcasts/1mnxeOMWweEGX', 'url': 'https://t.co/bmoL8OCN8h'}]","{'created_at': 'Sat Mar 17 19:01:26 +0000 2007', 'description': ""Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza"", 'followers_count': 18452487, 'friends_count': 397, 'geo_enabled': True, 'id': 1367531, 'id_str': '1367531', 'listed_count': 65296, 'location': 'U.S.A.', 'name': 'Fox News', 'profile_background_color': '0E2331', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1367531/1492649996', 'profile_image_url': 'http://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_link_color': '183A52', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4F4F4', 'profile_text_color': '000000', 'profile_use_background_image': True, 'screen_name': 'FoxNews', 'statuses_count': 418043, 'url': 'http://t.co/ZYG58XZtAC', 'verified': True}","[{'id': 17494010, 'id_str': '17494010', 'name': 'Chuck Schumer', 'screen_name': 'SenSchumer'}]"
137,Wed Nov 07 19:35:39 +0000 2018,1208,At least 77 military veterans elected to Congress #Midterms2018 https://t.co/uNgXxswzmG,[{'text': 'Midterms2018'}],1060254472797073408,1060254472797073408,en,"[{'display_url': 'pic.twitter.com/uNgXxswzmG', 'expanded_url': 'https://twitter.com/FoxNews/status/1060254472797073408/video/1', 'id': 1060254259688730626, 'media_url': 'http://pbs.twimg.com/media/DrbHzejXgAEDxPs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DrbHzejXgAEDxPs.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/uNgXxswzmG', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 38472, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060254259688730626/vid/1280x720/b-4SkkAQlGm1VKeI.mp4?tag=8'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060254259688730626/vid/640x360/RE5HCx86MMPMMlfp.mp4?tag=8'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1060254259688730626/pl/JDH676vggZhprvgu.m3u8?tag=8'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060254259688730626/vid/320x180/-eRMQPKFD3epOja5.mp4?tag=8'}]}}]",,,,298,FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'created_at': 'Sat Mar 17 19:01:26 +0000 2007', 'description': ""Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza"", 'followers_count': 18452487, 'friends_count': 397, 'geo_enabled': True, 'id': 1367531, 'id_str': '1367531', 'listed_count': 65296, 'location': 'U.S.A.', 'name': 'Fox News', 'profile_background_color': '0E2331', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1367531/1492649996', 'profile_image_url': 'http://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_link_color': '183A52', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4F4F4', 'profile_text_color': '000000', 'profile_use_background_image': True, 'screen_name': 'FoxNews', 'statuses_count': 418043, 'url': 'http://t.co/ZYG58XZtAC', 'verified': True}",[]
138,Wed Nov 07 19:31:57 +0000 2018,701,NYPD salutes K-9 as she loses battle with cancer https://t.co/uG0w9Vaj0H,[],1060253540290052098,1060253540290052098,en,,,,,163,FoxNews,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[{'expanded_url': 'https://fxn.ws/2DuKet2', 'url': 'https://t.co/uG0w9Vaj0H'}]","{'created_at': 'Sat Mar 17 19:01:26 +0000 2007', 'description': ""Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza"", 'followers_count': 18452487, 'friends_count': 397, 'geo_enabled': True, 'id': 1367531, 'id_str': '1367531', 'listed_count': 65296, 'location': 'U.S.A.', 'name': 'Fox News', 'profile_background_color': '0E2331', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1367531/1492649996', 'profile_image_url': 'http://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_link_color': '183A52', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4F4F4', 'profile_text_color': '000000', 'profile_use_background_image': True, 'screen_name': 'FoxNews', 'statuses_count': 418043, 'url': 'http://t.co/ZYG58XZtAC', 'verified': True}",[]
139,Wed Nov 07 19:27:42 +0000 2018,655,".@senatemajldr: ""I do think voting against Kavanaugh was a mistake."" @dailybriefing https://t.co/zGxqpx1nfa",[],1060252473250725890,1060252473250725890,en,"[{'display_url': 'pic.twitter.com/zGxqpx1nfa', 'expanded_url': 'https://twitter.com/FoxNews/status/1060252473250725890/video/1', 'id': 1060252046111203328, 'media_url': 'http://pbs.twimg.com/media/DrbF_E7WoAAESqS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DrbF_E7WoAAESqS.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/zGxqpx1nfa', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 47815, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060252046111203328/vid/640x360/rPwhqfOG_QYmyRKV.mp4?tag=8'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060252046111203328/vid/1280x720/ei09D5fx3pdzWQJH.mp4?tag=8'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1060252046111203328/pl/3bdDFLzOvKJKG1cI.m3u8?tag=8'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060252046111203328/vid/320x180/1JeYecIPN8QMh3So.mp4?tag=8'}]}}]",,,,160,FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'created_at': 'Sat Mar 17 19:01:26 +0000 2007', 'description': ""Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza"", 'followers_count': 18452487, 'friends_count': 397, 'geo_enabled': True, 'id': 1367531, 'id_str': '1367531', 'listed_count': 65296, 'location': 'U.S.A.', 'name': 'Fox News', 'profile_background_color': '0E2331', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1367531/1492649996', 'profile_image_url': 'http://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_link_color': '183A52', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4F4F4', 'profile_text_color': '000000', 'profile_use_background_image': True, 'screen_name': 'FoxNews', 'statuses_count': 418043, 'url': 'http://t.co/ZYG58XZtAC', 'verified': True}","[{'id': 1249982359, 'id_str': '1249982359', 'name': 'Leader McConnell', 'screen_name': 'senatemajldr'}, {'id': 913090649397833728, 'id_str': '913090649397833728', 'name': 'The Daily Briefing', 'screen_name': 'dailybriefing'}]"
140,Wed Nov 07 19:20:56 +0000 2018,624,".@senatemajldr: ""Now [Democrats] have part of the responsibility for governing— let's get together and figure out how to make it better."" @dailybriefing https://t.co/o1CUhMgdFN",[],1060250767527985152,1060250767527985152,en,"[{'display_url': 'pic.twitter.com/o1CUhMgdFN', 'expanded_url': 'https://twitter.com/FoxNews/status/1060250767527985152/video/1', 'id': 1060250659038117896, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1060250659038117896/img/NJsy13z0j8AqyNca.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1060250659038117896/img/NJsy13z0j8AqyNca.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/o1CUhMgdFN', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 20854, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060250659038117896/vid/640x360/8Yo6oXXK7zclVgwK.mp4?tag=8'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1060250659038117896/pl/oMc-itp8WtMV79qd.m3u8?tag=8'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060250659038117896/vid/320x180/V2goBsqUaSZ2IslX.mp4?tag=8'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060250659038117896/vid/1280x720/Iour71Q5kTRvAVjh.mp4?tag=8'}]}}]",,,,173,FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'created_at': 'Sat Mar 17 19:01:26 +0000 2007', 'description': ""Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza"", 'followers_count': 18452487, 'friends_count': 397, 'geo_enabled': True, 'id': 1367531, 'id_str': '1367531', 'listed_count': 65296, 'location': 'U.S.A.', 'name': 'Fox News', 'profile_background_color': '0E2331', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1367531/1492649996', 'profile_image_url': 'http://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_link_color': '183A52', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4F4F4', 'profile_text_color': '000000', 'profile_use_background_image': True, 'screen_name': 'FoxNews', 'statuses_count': 418043, 'url': 'http://t.co/ZYG58XZtAC', 'verified': True}","[{'id': 1249982359, 'id_str': '1249982359', 'name': 'Leader McConnell', 'screen_name': 'senatemajldr'}, {'id': 913090649397833728, 'id_str': '913090649397833728', 'name': 'The Daily Briefing', 'screen_name': 'dailybriefing'}]"
141,Wed Nov 07 19:15:50 +0000 2018,438,".@senatemajldr: ""We have to work together. We need to improve the health care system in American because it's not working well."" @dailybriefing https://t.co/7vtnj3BVZ5",[],1060249485941596163,1060249485941596163,en,"[{'display_url': 'pic.twitter.com/7vtnj3BVZ5', 'expanded_url': 'https://twitter.com/FoxNews/status/1060249485941596163/video/1', 'id': 1060249287676907521, 'media_url': 'http://pbs.twimg.com/media/DrbDOj_W4AAuqhK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DrbDOj_W4AAuqhK.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/7vtnj3BVZ5', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 30797, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060249287676907521/vid/320x180/08IoaYBrQn9PgeDg.mp4?tag=8'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1060249287676907521/pl/ufHlNSq_QWIbpShz.m3u8?tag=8'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060249287676907521/vid/1280x720/mDJh7nEPLH5RooRY.mp4?tag=8'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060249287676907521/vid/640x360/As5jl4ZcfIKYbxLz.mp4?tag=8'}]}}]",,,,104,FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'created_at': 'Sat Mar 17 19:01:26 +0000 2007', 'description': ""Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza"", 'followers_count': 18452487, 'friends_count': 397, 'geo_enabled': True, 'id': 1367531, 'id_str': '1367531', 'listed_count': 65296, 'location': 'U.S.A.', 'name': 'Fox News', 'profile_background_color': '0E2331', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1367531/1492649996', 'profile_image_url': 'http://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_link_color': '183A52', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4F4F4', 'profile_text_color': '000000', 'profile_use_background_image': True, 'screen_name': 'FoxNews', 'statuses_count': 418043, 'url': 'http://t.co/ZYG58XZtAC', 'verified': True}","[{'id': 1249982359, 'id_str': '1249982359', 'name': 'Leader McConnell', 'screen_name': 'senatemajldr'}, {'id': 913090649397833728, 'id_str': '913090649397833728', 'name': 'The Daily Briefing', 'screen_name': 'dailybriefing'}]"
142,Wed Nov 07 19:09:37 +0000 2018,784,".@MarshaBlackburn: ""Individuals want to see Washington, D.C. work in a way that is going to lead us to a government of, by and for the people, which is how we are founded."" #OutnumberedOT https://t.co/j92xxdPWje",[{'text': 'OutnumberedOT'}],1060247919352258561,1060247919352258561,en,"[{'display_url': 'pic.twitter.com/j92xxdPWje', 'expanded_url': 'https://twitter.com/FoxNews/status/1060247919352258561/video/1', 'id': 1060247615554641920, 'media_url': 'http://pbs.twimg.com/media/DrbByJuWkAA9DJR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DrbByJuWkAA9DJR.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/j92xxdPWje', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 113847, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060247615554641920/vid/640x360/TwNovnaa8WcT_rKF.mp4?tag=8'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1060247615554641920/pl/l6oDr_NNhfik95lk.m3u8?tag=8'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060247615554641920/vid/320x180/MJ-Wjg-LLtkhnvd0.mp4?tag=8'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1060247615554641920/vid/1280x720/Q92_9uDO-8tGgW2A.mp4?tag=8'}]}}]",,,,176,FoxNews,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'created_at': 'Sat Mar 17 19:01:26 +0000 2007', 'description': ""Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/3gb0b8MMza"", 'followers_count': 18452487, 'friends_count': 397, 'geo_enabled': True, 'id': 1367531, 'id_str': '1367531', 'listed_count': 65296, 'location': 'U.S.A.', 'name': 'Fox News', 'profile_background_color': '0E2331', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1367531/1492649996', 'profile_image_url': 'http://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/918480715158716419/4X8oCbge_normal.jpg', 'profile_link_color': '183A52', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F4F4F4', 'profile_text_color': '000000', 'profile_use_background_image': True, 'screen_name': 'FoxNews', 'statuses_count': 418043, 'url': 'http://t.co/ZYG58XZtAC', 'verified': True}","[{'id': 278145569, 'id_str': '278145569', 'name': 'Sen. Marsha Blackburn', 'screen_name': 'MarshaBlackburn'}]"
